SaleID,Data,ProductID,CustomerID,SellerID,Quantidade,PrecoUnitario,DescontoPct,CustoUnitario,Receita,CustoTotal,Lucro,Canal,FormaPagamento,Regiao,Estado
19637,2025-01-22,49,60,2,1,1069.29,0.0,727.8,1069.29,727.8,341.49,E-commerce,Crédito,Sudeste,ES
19638,2025-01-22,60,55,1,1,444.26,0.05125748457617549,311.51,421.49,311.51,109.98,E-commerce,Crédito,Norte,AM
19639,2025-01-22,48,5,9,2,4513.82,0.04702943728394513,3254.06,8603.08,6508.12,2094.96,E-commerce,Boleto,Centro-Oeste,DF
19640,2025-01-22,52,83,8,1,360.09,0.04740185614492047,239.93,343.02,239.93,103.09,E-commerce,Pix,Nordeste,PE
19641,2025-01-22,46,123,2,1,114.74,0.06110874473965469,90.49,107.73,90.49,17.24,Representante,Crédito,Sudeste,ES
19642,2025-01-22,28,127,10,1,1599.39,0.08692755131410472,1292.14,1460.36,1292.14,168.22,E-commerce,Crédito,Sudeste,ES
19643,2025-01-23,57,148,5,1,285.34,0.061774171073157885,211.34,267.71,211.34,56.37,Loja Física,Pix,Centro-Oeste,DF
19644,2025-01-23,2,202,2,1,980.66,0.0,652.08,980.66,652.08,328.58,E-commerce,Crédito,Nordeste,BA
19645,2025-01-23,49,68,14,1,1034.9,0.027499565549154302,727.8,1006.44,727.8,278.64,E-commerce,Crédito,Sul,PR
19646,2025-01-23,2,4,12,3,982.81,0.03193806309065389,652.08,2854.26,1956.24,898.02,E-commerce,Boleto,Sul,RS
19647,2025-01-23,17,208,3,1,188.38,0.0,151.37,188.38,151.37,37.01,E-commerce,Débito,Sudeste,ES
19648,2025-01-23,23,4,8,1,582.08,0.06563288326672818,428.91,543.88,428.91,114.97,E-commerce,Boleto,Sul,RS
19649,2025-01-23,35,99,11,1,336.62,0.08191933896858528,279.36,309.04,279.36,29.68,E-commerce,Pix,Nordeste,BA
19650,2025-01-23,8,65,6,1,270.96,0.012059674980382951,159.8,267.69,159.8,107.89,Loja Física,Boleto,Nordeste,PE
19651,2025-01-23,28,65,10,1,1564.77,0.031416472453059965,1292.14,1515.61,1292.14,223.47,Loja Física,Débito,Nordeste,PE
19652,2025-01-23,44,7,8,1,222.4,0.003444921806515313,161.02,221.63,161.02,60.61,E-commerce,Pix,Sudeste,RJ
19653,2025-01-23,31,152,3,1,247.91,0.07438759268503004,150.28,229.47,150.28,79.19,E-commerce,Pix,Norte,AM
19654,2025-01-23,56,99,13,1,107.75,0.029553147841472956,63.89,104.57,63.89,40.68,Televendas,Crédito,Nordeste,BA
19655,2025-01-23,53,184,12,1,3730.22,0.02936080969742121,2585.66,3620.7,2585.66,1035.04,Loja Física,Crédito,Sudeste,ES
19656,2025-01-23,37,18,2,1,384.14,0.0065395030746829876,310.29,381.63,310.29,71.34,E-commerce,Débito,Norte,AM
19657,2025-01-23,30,18,11,1,540.16,0.02818461467244815,312.5,524.94,312.5,212.44,E-commerce,Boleto,Norte,AM
19658,2025-01-23,25,33,3,1,318.76,0.05255968857761417,184.6,302.01,184.6,117.41,Representante,Crédito,Norte,AM
19659,2025-01-23,25,181,13,1,264.13,0.05950448958716724,184.6,248.41,184.6,63.81,E-commerce,Débito,Norte,AM
19660,2025-01-23,28,53,6,1,1536.98,0.05228552078082164,1292.14,1456.62,1292.14,164.48,E-commerce,Crédito,Sul,SC
19661,2025-01-23,24,129,8,1,116.6,0.05278727062022215,77.63,110.45,77.63,32.82,Loja Física,Débito,Norte,PA
19662,2025-01-23,46,75,9,3,126.04,0.05091013062070407,90.49,358.87,271.47,87.4,Loja Física,Pix,Nordeste,PE
19663,2025-01-23,26,153,9,3,890.03,0.08920016749719603,580.32,2431.92,1740.96,690.96,E-commerce,Crédito,Sul,SC
19664,2025-01-23,6,64,10,1,315.91,0.009748623319459505,220.14,312.83,220.14,92.69,E-commerce,Crédito,Centro-Oeste,DF
19665,2025-01-23,36,188,3,2,662.33,0.012527126123421248,390.97,1308.07,781.94,526.13,E-commerce,Crédito,Sul,RS
19666,2025-01-23,55,33,3,1,594.15,0.027462759749817083,318.14,577.83,318.14,259.69,Representante,Crédito,Norte,AM
19667,2025-01-23,2,214,10,1,917.75,0.023558025024617846,652.08,896.13,652.08,244.05,E-commerce,Crédito,Sul,SC
19668,2025-01-23,53,61,10,1,4271.61,0.04157190186358367,2585.66,4094.03,2585.66,1508.37,Loja Física,Débito,Norte,AM
19669,2025-01-23,46,31,10,1,110.5,0.0,90.49,110.5,90.49,20.01,E-commerce,Crédito,Sul,RS
19670,2025-01-23,34,42,8,1,238.02,0.03357926399094099,181.33,230.03,181.33,48.7,Loja Física,Boleto,Norte,AM
19671,2025-01-23,14,115,9,1,91.56,0.045038223911497886,56.94,87.44,56.94,30.5,E-commerce,Boleto,Norte,AM
19672,2025-01-23,5,211,9,1,3544.91,0.04179258229422836,2401.6,3396.76,2401.6,995.16,Loja Física,Pix,Sudeste,ES
19673,2025-01-23,21,171,12,2,148.88,0.054251540767607145,103.58,281.61,207.16,74.45,Loja Física,Crédito,Centro-Oeste,DF
19674,2025-01-23,25,183,4,1,297.65,0.0429426812002688,184.6,284.87,184.6,100.27,E-commerce,Pix,Sul,RS
19675,2025-01-23,16,195,1,1,197.46,0.06091034729991277,114.99,185.43,114.99,70.44,Representante,Débito,Nordeste,PE
19676,2025-01-23,8,81,10,1,290.52,0.08312133726683331,159.8,266.37,159.8,106.57,E-commerce,Crédito,Centro-Oeste,MT
19677,2025-01-23,60,96,11,2,410.11,0.004495378217665224,311.51,816.53,623.02,193.51,E-commerce,Crédito,Sudeste,SP
19678,2025-01-23,8,106,11,1,253.36,0.02054220764669673,159.8,248.16,159.8,88.36,Loja Física,Crédito,Sudeste,MG
19679,2025-01-23,41,88,2,1,5641.66,0.052306610909155594,3742.16,5346.56,3742.16,1604.4,Loja Física,Crédito,Sul,PR
19680,2025-01-23,58,35,5,1,1053.49,0.05862959604704416,848.57,991.72,848.57,143.15,Loja Física,Crédito,Nordeste,PE
19681,2025-01-23,39,67,12,2,3694.06,0.03270372950725528,2168.19,7146.5,4336.38,2810.12,E-commerce,Pix,Centro-Oeste,GO
19682,2025-01-23,37,98,5,1,441.64,0.03978762500010277,310.29,424.07,310.29,113.78,Televendas,Crédito,Sul,PR
19683,2025-01-23,11,64,14,1,593.6,0.0034117692285957728,320.34,591.57,320.34,271.23,Televendas,Crédito,Centro-Oeste,DF
19684,2025-01-23,35,129,6,3,352.66,0.1051160725147072,279.36,946.77,838.08,108.69,Representante,Pix,Norte,PA
19685,2025-01-23,10,48,7,1,1737.36,0.11419966171956376,983.95,1538.95,983.95,555.0,E-commerce,Pix,Nordeste,PE
19686,2025-01-23,20,114,14,1,5014.33,0.11034940931656753,3682.39,4461.0,3682.39,778.61,E-commerce,Débito,Nordeste,CE
19687,2025-01-23,34,146,6,1,219.02,0.07047806262472608,181.33,203.58,181.33,22.25,Representante,Crédito,Sul,RS
19688,2025-01-23,7,71,4,1,4886.61,0.03818271746085473,3103.15,4700.03,3103.15,1596.88,Representante,Crédito,Centro-Oeste,MT
19689,2025-01-23,17,32,12,1,190.3,0.022669085295844396,151.37,185.99,151.37,34.62,E-commerce,Crédito,Nordeste,BA
19690,2025-01-23,33,216,6,4,300.96,0.0,198.02,1203.84,792.08,411.76,Loja Física,Pix,Norte,PA
19691,2025-01-23,36,27,7,4,673.19,0.10925757070092006,390.97,2398.56,1563.88,834.68,Loja Física,Crédito,Sul,RS
19692,2025-01-24,10,6,5,1,1554.27,0.04678496090269869,983.95,1481.55,983.95,497.6,E-commerce,Pix,Norte,AM
19693,2025-01-24,7,6,1,1,5274.44,0.042307107953719975,3103.15,5051.29,3103.15,1948.14,Representante,Crédito,Norte,AM
19694,2025-01-24,3,210,11,5,70.06,0.0,42.48,350.3,212.4,137.9,E-commerce,Crédito,Sudeste,RJ
19695,2025-01-24,16,29,3,2,192.58,0.017704858207429723,114.99,378.34,229.98,148.36,E-commerce,Pix,Sudeste,ES
19696,2025-01-24,52,127,8,1,368.46,0.04185577625774424,239.93,353.04,239.93,113.11,Loja Física,Pix,Sudeste,ES
19697,2025-01-24,17,102,11,1,190.17,0.1062461954370479,151.37,169.97,151.37,18.6,Representante,Crédito,Norte,AM
19698,2025-01-24,24,206,10,2,105.58,0.008902868641843455,77.63,209.28,155.26,54.02,Televendas,Crédito,Sudeste,ES
19699,2025-01-24,52,84,8,1,344.63,0.014501300593220306,239.93,339.63,239.93,99.7,Loja Física,Crédito,Centro-Oeste,DF
19700,2025-01-24,42,4,10,1,321.43,0.044251642894892716,187.46,307.21,187.46,119.75,E-commerce,Débito,Sul,RS
19701,2025-01-24,28,213,14,1,1579.9,0.03349859525676752,1292.14,1526.98,1292.14,234.84,Loja Física,Crédito,Sudeste,RJ
19702,2025-01-24,4,189,10,2,182.82,0.03835666393554393,143.92,351.62,287.84,63.78,E-commerce,Crédito,Centro-Oeste,MT
19703,2025-01-24,8,155,12,1,255.85,0.013498689624152047,159.8,252.4,159.8,92.6,E-commerce,Pix,Sul,PR
19704,2025-01-24,27,82,9,1,1735.57,0.08204123620536327,1324.8,1593.18,1324.8,268.38,Loja Física,Crédito,Sudeste,SP
19705,2025-01-24,52,7,13,3,335.31,0.03506560927119546,239.93,970.66,719.79,250.87,Representante,Crédito,Sudeste,RJ
19706,2025-01-24,50,153,10,1,164.96,0.08462634535181635,96.08,151.0,96.08,54.92,Loja Física,Débito,Sul,SC
19707,2025-01-24,44,111,10,1,220.89,0.043965770187872684,161.02,211.18,161.02,50.16,E-commerce,Crédito,Centro-Oeste,DF
19708,2025-01-24,47,82,9,2,220.08,0.09113393967016767,162.51,400.05,325.02,75.03,E-commerce,Crédito,Sudeste,SP
19709,2025-01-24,34,195,8,1,243.88,0.046889186629772775,181.33,232.44,181.33,51.11,E-commerce,Pix,Nordeste,PE
19710,2025-01-24,20,95,8,1,5625.5,0.018335191391861967,3682.39,5522.36,3682.39,1839.97,Televendas,Débito,Norte,PA
19711,2025-01-24,10,43,14,3,1706.54,0.042224034852955526,983.95,4903.45,2951.85,1951.6,E-commerce,Pix,Sul,RS
19712,2025-01-24,1,129,13,1,2567.92,0.04135745221425912,2066.57,2461.72,2066.57,395.15,Loja Física,Pix,Norte,PA
19713,2025-01-24,10,150,6,1,1520.5,0.0446973115502816,983.95,1452.54,983.95,468.59,Representante,Pix,Sudeste,ES
19714,2025-01-24,50,110,12,2,164.97,0.06749271990693077,96.08,307.67,192.16,115.51,E-commerce,Crédito,Sudeste,ES
19715,2025-01-24,58,168,12,2,1311.33,0.05469042524711157,848.57,2479.23,1697.14,782.09,Loja Física,Crédito,Centro-Oeste,DF
19716,2025-01-24,16,98,4,1,189.24,0.05484325626832424,114.99,178.86,114.99,63.87,Loja Física,Boleto,Sul,PR
19717,2025-01-24,16,218,10,2,186.07,0.007986474378145012,114.99,369.17,229.98,139.19,Representante,Pix,Centro-Oeste,GO
19718,2025-01-24,32,75,13,1,1370.71,0.0297179816742011,874.92,1329.98,874.92,455.06,Loja Física,Crédito,Nordeste,PE
19719,2025-01-24,22,155,8,3,165.43,0.04148679789451777,133.97,475.7,401.91,73.79,Representante,Crédito,Sul,PR
19720,2025-01-24,35,96,14,1,375.3,0.053298600589831345,279.36,355.3,279.36,75.94,E-commerce,Pix,Sudeste,SP
19721,2025-01-24,51,207,2,1,89.77,0.09229622233166537,66.09,81.48,66.09,15.39,Loja Física,Débito,Sudeste,RJ
19722,2025-01-24,30,98,1,1,545.09,0.053956677980346,312.5,515.68,312.5,203.18,E-commerce,Crédito,Sul,PR
19723,2025-01-24,43,188,8,1,392.03,0.019170487838310966,222.3,384.51,222.3,162.21,E-commerce,Crédito,Sul,RS
19724,2025-01-24,13,26,2,1,1805.49,0.009936195661021635,1224.05,1787.55,1224.05,563.5,Loja Física,Crédito,Centro-Oeste,DF
19725,2025-01-24,39,174,2,1,3828.0,0.051360864983529576,2168.19,3631.39,2168.19,1463.2,Loja Física,Débito,Norte,PA
19726,2025-01-24,5,152,7,1,3369.12,0.06708939302934253,2401.6,3143.09,2401.6,741.49,Loja Física,Crédito,Norte,AM
19727,2025-01-24,40,176,4,1,726.58,0.03631634129460447,424.92,700.19,424.92,275.27,Loja Física,Pix,Sudeste,ES
19728,2025-01-24,53,120,10,1,3949.06,0.06846599384746922,2585.66,3678.68,2585.66,1093.02,E-commerce,Crédito,Sul,SC
19729,2025-01-24,47,51,11,1,259.4,0.014473743937847226,162.51,255.65,162.51,93.14,Loja Física,Crédito,Sudeste,SP
19730,2025-01-24,2,16,6,1,972.2,0.04007670501561126,652.08,933.24,652.08,281.16,Loja Física,Crédito,Nordeste,BA
19731,2025-01-24,27,4,5,1,1687.34,0.06946900555528224,1324.8,1570.12,1324.8,245.32,E-commerce,Crédito,Sul,RS
19732,2025-01-24,5,216,14,1,3816.87,0.01314912121222631,2401.6,3766.68,2401.6,1365.08,Representante,Crédito,Norte,PA
19733,2025-01-25,15,130,1,3,3984.49,0.005837608410624508,2202.26,11883.69,6606.78,5276.91,E-commerce,Crédito,Sudeste,ES
19734,2025-01-25,38,52,9,1,591.91,0.03224338926169547,446.28,572.82,446.28,126.54,E-commerce,Crédito,Nordeste,PE
19735,2025-01-25,2,63,1,1,954.73,0.014319771186132011,652.08,941.06,652.08,288.98,Loja Física,Crédito,Nordeste,CE
19736,2025-01-25,29,104,7,1,3087.75,0.07875500225637924,1736.02,2844.57,1736.02,1108.55,Loja Física,Pix,Norte,PA
19737,2025-01-25,56,127,1,2,108.62,0.0918108586318843,63.89,197.3,127.78,69.52,Loja Física,Boleto,Sudeste,ES
19738,2025-01-25,17,60,12,1,196.39,0.004769524845232461,151.37,195.45,151.37,44.08,Televendas,Crédito,Sudeste,ES
19739,2025-01-25,13,132,4,1,1666.52,0.034584873364032744,1224.05,1608.88,1224.05,384.83,Loja Física,Pix,Sul,SC
19740,2025-01-25,38,35,4,1,609.93,0.0329481965338049,446.28,589.83,446.28,143.55,Loja Física,Crédito,Nordeste,PE
19741,2025-01-25,55,134,1,1,535.63,0.008395249807187945,318.14,531.13,318.14,212.99,Loja Física,Crédito,Sul,PR
19742,2025-01-25,9,98,9,1,2618.03,0.012830705214384407,1643.53,2584.44,1643.53,940.91,Televendas,Pix,Sul,PR
19743,2025-01-25,50,77,1,1,167.92,0.05543874716803551,96.08,158.61,96.08,62.53,Televendas,Crédito,Sudeste,RJ
19744,2025-01-25,5,70,9,1,3132.58,0.012459655245741458,2401.6,3093.55,2401.6,691.95,E-commerce,Pix,Nordeste,BA
19745,2025-01-25,24,14,6,1,120.36,0.05308428523088275,77.63,113.97,77.63,36.34,E-commerce,Débito,Sul,SC
19746,2025-01-25,38,91,14,1,585.04,0.05623086262009017,446.28,552.14,446.28,105.86,E-commerce,Boleto,Norte,PA
19747,2025-01-25,24,92,3,2,114.82,0.00892941715172094,77.63,227.59,155.26,72.33,Loja Física,Crédito,Nordeste,BA
19748,2025-01-25,39,165,13,1,4371.85,0.052066324562670005,2168.19,4144.22,2168.19,1976.03,Loja Física,Crédito,Sul,RS
19749,2025-01-25,19,50,13,3,1052.9,0.000892604843721917,597.22,3155.88,1791.66,1364.22,E-commerce,Pix,Sul,PR
19750,2025-01-25,18,220,4,1,4325.77,0.02611286462514516,3306.91,4212.81,3306.91,905.9,Televendas,Crédito,Sul,RS
19751,2025-01-25,8,150,3,1,293.08,0.04680901379169475,159.8,279.36,159.8,119.56,Loja Física,Débito,Sudeste,ES
19752,2025-01-25,59,1,13,1,5673.4,0.05023251723258614,2982.45,5388.41,2982.45,2405.96,Loja Física,Pix,Sudeste,ES
19753,2025-01-25,39,31,14,1,4280.58,0.08561947701768007,2168.19,3914.08,2168.19,1745.89,Televendas,Crédito,Sul,RS
19754,2025-01-25,55,56,14,1,519.56,0.038766312408007694,318.14,499.42,318.14,181.28,Loja Física,Crédito,Sudeste,MG
19755,2025-01-25,39,8,13,1,4032.85,0.0,2168.19,4032.85,2168.19,1864.66,Loja Física,Crédito,Sudeste,RJ
19756,2025-01-25,47,188,12,1,209.56,0.016706034420075136,162.51,206.06,162.51,43.55,Loja Física,Crédito,Sul,RS
19757,2025-01-25,3,168,7,2,73.06,0.09295201190827877,42.48,132.54,84.96,47.58,Televendas,Crédito,Centro-Oeste,DF
19758,2025-01-25,49,206,2,1,1063.94,0.051380904585756206,727.8,1009.27,727.8,281.47,Televendas,Crédito,Sudeste,ES
19759,2025-01-25,3,63,11,1,82.66,0.02149157063702843,42.48,80.88,42.48,38.4,Televendas,Pix,Nordeste,CE
19760,2025-01-25,9,191,13,3,2307.63,0.01305538982838653,1643.53,6832.51,4930.59,1901.92,Loja Física,Pix,Nordeste,PE
19761,2025-01-25,11,26,14,1,564.14,0.024970468091779264,320.34,550.05,320.34,229.71,Representante,Crédito,Centro-Oeste,DF
19762,2025-01-25,58,133,13,1,1062.44,0.030713592546913027,848.57,1029.81,848.57,181.24,E-commerce,Boleto,Sudeste,RJ
19763,2025-01-25,17,167,5,1,195.0,0.044924861450222245,151.37,186.24,151.37,34.87,E-commerce,Crédito,Nordeste,BA
19764,2025-01-25,3,74,12,4,77.76,0.051575008362001074,42.48,295.0,169.92,125.08,Representante,Crédito,Sudeste,RJ
19765,2025-01-26,50,130,6,1,175.74,0.036314819636090366,96.08,169.36,96.08,73.28,E-commerce,Crédito,Sudeste,ES
19766,2025-01-26,23,156,5,3,559.41,0.0,428.91,1678.23,1286.73,391.5,E-commerce,Débito,Centro-Oeste,DF
19767,2025-01-26,55,96,13,1,519.19,0.03889966057442416,318.14,498.99,318.14,180.85,Loja Física,Pix,Sudeste,SP
19768,2025-01-26,32,174,4,1,1451.56,0.03319114908499028,874.92,1403.38,874.92,528.46,E-commerce,Pix,Norte,PA
19769,2025-01-26,27,142,13,1,1518.61,0.10826381716323469,1324.8,1354.2,1324.8,29.4,Loja Física,Crédito,Sul,RS
19770,2025-01-26,60,50,1,1,459.53,0.007296177408860429,311.51,456.18,311.51,144.67,E-commerce,Crédito,Sul,PR
19771,2025-01-26,31,184,4,1,246.67,0.06585584359511541,150.28,230.43,150.28,80.15,E-commerce,Pix,Sudeste,ES
19772,2025-01-26,28,99,1,1,1666.56,0.02823545446845525,1292.14,1619.5,1292.14,327.36,Loja Física,Débito,Nordeste,BA
19773,2025-01-26,39,102,8,1,3940.41,0.06219492585021909,2168.19,3695.34,2168.19,1527.15,Loja Física,Crédito,Norte,AM
19774,2025-01-26,55,66,5,1,518.93,0.050195701860313455,318.14,492.88,318.14,174.74,E-commerce,Débito,Sul,PR
19775,2025-01-26,41,44,6,2,5447.11,0.07868396184080328,3742.16,10037.02,7484.32,2552.7,Representante,Crédito,Sul,RS
19776,2025-01-26,38,90,13,1,628.99,0.10265456378239961,446.28,564.42,446.28,118.14,E-commerce,Pix,Sudeste,ES
19777,2025-01-26,13,179,13,3,1421.66,0.04812907895010679,1224.05,4059.71,3672.15,387.56,Loja Física,Débito,Nordeste,CE
19778,2025-01-26,53,78,3,1,4475.57,0.01933002112652314,2585.66,4389.06,2585.66,1803.4,Loja Física,Crédito,Sul,SC
19779,2025-01-26,4,112,12,1,197.93,0.02674615572880101,143.92,192.64,143.92,48.72,E-commerce,Débito,Centro-Oeste,MT
19780,2025-01-26,48,131,12,1,4624.86,0.042036647933760364,3254.06,4430.45,3254.06,1176.39,E-commerce,Crédito,Centro-Oeste,DF
19781,2025-01-26,52,149,2,1,347.29,0.0863491784796261,239.93,317.3,239.93,77.37,Loja Física,Crédito,Centro-Oeste,GO
19782,2025-01-26,9,21,11,2,2434.95,0.043322692086347585,1643.53,4658.92,3287.06,1371.86,Loja Física,Crédito,Sudeste,ES
19783,2025-01-26,29,216,7,1,3176.3,0.052766282459199725,1736.02,3008.7,1736.02,1272.68,E-commerce,Boleto,Norte,PA
19784,2025-01-26,6,129,7,1,272.88,0.08594354104558889,220.14,249.43,220.14,29.29,Loja Física,Crédito,Norte,PA
19785,2025-01-26,16,74,13,1,202.29,0.04051855803923392,114.99,194.09,114.99,79.1,Televendas,Crédito,Sudeste,RJ
19786,2025-01-26,20,66,2,1,5638.49,0.06161602058541305,3682.39,5291.07,3682.39,1608.68,Loja Física,Crédito,Sul,PR
19787,2025-01-27,57,139,2,1,287.89,0.0,211.34,287.89,211.34,76.55,Televendas,Crédito,Sul,PR
19788,2025-01-27,32,82,11,2,1341.59,0.12152054998994444,874.92,2357.12,1749.84,607.28,Representante,Crédito,Sudeste,SP
19789,2025-01-27,18,104,7,1,4416.55,0.033136396562829136,3306.91,4270.2,3306.91,963.29,Televendas,Crédito,Norte,PA
19790,2025-01-27,10,95,5,1,1558.39,0.06035660063629353,983.95,1464.33,983.95,480.38,E-commerce,Boleto,Norte,PA
19791,2025-01-27,52,218,4,1,390.81,0.05189169809314563,239.93,370.53,239.93,130.6,E-commerce,Crédito,Centro-Oeste,GO
19792,2025-01-27,60,13,2,2,449.93,0.05151988922005493,311.51,853.5,623.02,230.48,E-commerce,Crédito,Norte,AM
19793,2025-01-27,48,158,13,1,5180.67,0.04477831829490832,3254.06,4948.69,3254.06,1694.63,Representante,Boleto,Nordeste,PE
19794,2025-01-27,36,211,12,1,635.78,0.03989586564670415,390.97,610.42,390.97,219.45,Loja Física,Pix,Sudeste,ES
19795,2025-01-27,48,189,10,2,5244.81,0.0911003989985065,3254.06,9534.01,6508.12,3025.89,Loja Física,Pix,Centro-Oeste,MT
19796,2025-01-27,60,15,7,2,450.22,0.0005452703611369576,311.51,899.95,623.02,276.93,Loja Física,Pix,Sudeste,ES
19797,2025-01-27,42,65,3,1,379.84,0.03057839075444275,187.46,368.23,187.46,180.77,Loja Física,Crédito,Nordeste,PE
19798,2025-01-27,37,214,12,2,428.63,0.04602956937847788,310.29,817.8,620.58,197.22,E-commerce,Crédito,Sul,SC
19799,2025-01-27,11,145,7,2,497.47,0.0638610944165418,320.34,931.4,640.68,290.72,Representante,Crédito,Sul,PR
19800,2025-01-27,48,161,2,1,4921.72,0.054001460006319474,3254.06,4655.94,3254.06,1401.88,Televendas,Crédito,Norte,AM
19801,2025-01-27,15,209,8,1,3612.6,0.04861252432887136,2202.26,3436.98,2202.26,1234.72,Televendas,Boleto,Sul,SC
19802,2025-01-27,29,217,4,1,2894.62,0.08390685010634669,1736.02,2651.74,1736.02,915.72,E-commerce,Pix,Norte,AM
19803,2025-01-27,60,48,5,1,471.75,0.08067966186376366,311.51,433.69,311.51,122.18,E-commerce,Crédito,Nordeste,PE
19804,2025-01-27,21,96,11,1,167.12,0.019763896461775628,103.58,163.82,103.58,60.24,Televendas,Crédito,Sudeste,SP
19805,2025-01-27,45,70,11,1,2204.87,0.042977643112080015,1511.91,2110.11,1511.91,598.2,Televendas,Crédito,Nordeste,BA
19806,2025-01-27,20,186,6,1,5375.39,0.09241919718941483,3682.39,4878.6,3682.39,1196.21,Loja Física,Crédito,Centro-Oeste,MT
19807,2025-01-27,54,92,1,1,1222.77,0.01685604259804694,932.33,1202.16,932.33,269.83,Loja Física,Crédito,Nordeste,BA
19808,2025-01-27,42,57,5,1,360.54,0.03442152277042335,187.46,348.13,187.46,160.67,Representante,Pix,Nordeste,PE
19809,2025-01-27,36,137,4,1,645.84,0.011271315526514971,390.97,638.56,390.97,247.59,E-commerce,Boleto,Sudeste,SP
19810,2025-01-27,14,145,4,1,78.69,0.07287592694848286,56.94,72.96,56.94,16.02,E-commerce,Pix,Sul,PR
19811,2025-01-27,58,151,2,1,1022.77,0.0520811799018703,848.57,969.5,848.57,120.93,Televendas,Crédito,Sudeste,RJ
19812,2025-01-27,29,177,1,1,3040.13,0.044877125209272575,1736.02,2903.7,1736.02,1167.68,Loja Física,Crédito,Sudeste,MG
19813,2025-01-27,13,135,10,1,1712.18,0.006659242081665042,1224.05,1700.78,1224.05,476.73,Televendas,Crédito,Nordeste,PE
19814,2025-01-27,20,3,5,1,5844.41,0.08798046158379608,3682.39,5330.22,3682.39,1647.83,Loja Física,Débito,Sudeste,ES
19815,2025-01-27,12,35,4,1,3656.73,0.035286306156700684,2447.44,3527.7,2447.44,1080.26,E-commerce,Pix,Nordeste,PE
19816,2025-01-27,8,208,10,3,240.37,0.013444226243128975,159.8,711.42,479.4,232.02,E-commerce,Crédito,Sudeste,ES
19817,2025-01-27,4,93,4,1,208.02,0.037070521649110844,143.92,200.31,143.92,56.39,E-commerce,Débito,Norte,AM
19818,2025-01-27,29,192,1,1,2951.81,0.018644486269108987,1736.02,2896.78,1736.02,1160.76,E-commerce,Crédito,Norte,PA
19819,2025-01-27,50,96,8,2,146.1,0.03904763214016463,96.08,280.79,192.16,88.63,Televendas,Crédito,Sudeste,SP
19820,2025-01-27,48,176,6,6,5009.79,0.002958775077192048,3254.06,29969.8,19524.36,10445.44,E-commerce,Débito,Sudeste,ES
19821,2025-01-27,4,36,11,1,169.73,0.06004696839183303,143.92,159.54,143.92,15.62,E-commerce,Crédito,Centro-Oeste,DF
19822,2025-01-27,8,35,12,2,254.84,0.050801417740127516,159.8,483.79,319.6,164.19,Loja Física,Crédito,Nordeste,PE
19823,2025-01-27,33,10,9,2,280.06,0.05520016124905029,198.02,529.2,396.04,133.16,Televendas,Pix,Nordeste,CE
19824,2025-01-27,58,170,4,1,1164.36,0.05913173500495971,848.57,1095.51,848.57,246.94,Loja Física,Boleto,Centro-Oeste,MT
19825,2025-01-27,14,11,11,1,76.26,0.09390080693163295,56.94,69.1,56.94,12.16,E-commerce,Crédito,Sudeste,RJ
19826,2025-01-27,45,186,5,1,2372.81,0.048083167943562564,1511.91,2258.72,1511.91,746.81,E-commerce,Crédito,Centro-Oeste,MT
19827,2025-01-27,15,23,6,2,4049.38,0.0232161408777322,2202.26,7910.74,4404.52,3506.22,Loja Física,Pix,Sul,RS
19828,2025-01-27,47,171,13,4,225.35,0.10244651378525728,162.51,809.05,650.04,159.01,E-commerce,Crédito,Centro-Oeste,DF
19829,2025-01-27,10,185,1,2,1483.23,0.033305213731489265,983.95,2867.66,1967.9,899.76,Loja Física,Débito,Centro-Oeste,GO
19830,2025-01-27,45,70,1,1,2324.44,0.0,1511.91,2324.44,1511.91,812.53,Loja Física,Crédito,Nordeste,BA
19831,2025-01-27,58,136,11,1,1131.7,0.018442986225798985,848.57,1110.83,848.57,262.26,Loja Física,Débito,Norte,PA
19832,2025-01-27,31,119,10,1,225.31,0.08997710620573789,150.28,205.04,150.28,54.76,Representante,Boleto,Sudeste,MG
19833,2025-01-27,12,15,2,1,3617.21,0.030572722504775465,2447.44,3506.62,2447.44,1059.18,E-commerce,Boleto,Sudeste,ES
19834,2025-01-27,23,138,6,2,514.08,0.02305244451981962,428.91,1004.46,857.82,146.64,E-commerce,Pix,Sul,PR
19835,2025-01-27,1,10,4,1,2355.91,0.025947157840467933,2066.57,2294.78,2066.57,228.21,E-commerce,Pix,Nordeste,CE
19836,2025-01-27,53,163,1,7,3947.96,0.08546620646944997,2585.66,25273.8,18099.62,7174.18,E-commerce,Crédito,Nordeste,PE
19837,2025-01-27,6,173,2,1,304.38,0.031929458346689546,220.14,294.66,220.14,74.52,E-commerce,Boleto,Nordeste,CE
19838,2025-01-27,40,65,14,1,785.08,0.034138801363898276,424.92,758.28,424.92,333.36,Representante,Crédito,Nordeste,PE
19839,2025-01-28,38,145,1,1,657.96,0.016467144344091744,446.28,647.13,446.28,200.85,E-commerce,Boleto,Sul,PR
19840,2025-01-28,45,187,10,1,2213.8,0.055677417230981546,1511.91,2090.54,1511.91,578.63,Loja Física,Boleto,Norte,AM
19841,2025-01-28,8,30,3,1,262.73,0.007184734572358294,159.8,260.84,159.8,101.04,Loja Física,Pix,Nordeste,PE
19842,2025-01-28,3,68,12,1,77.0,0.07519207683736062,42.48,71.21,42.48,28.73,E-commerce,Débito,Sul,PR
